GeneID	padj	P.Value	lfcSE	stat	logFC	baseMean	Gene.symbol	Description
92912	4.76E-01	2.96E-01	0.1976	-1.045667	-0.2066107	1794.22	UBE2Q2	ubiquitin conjugating enzyme E2 Q2
101060321	4.76E-01	2.96E-01	0.2845	1.04552	0.2974073	42.95	TBC1D3G	TBC1 domain family member 3G
64398	4.76E-01	2.96E-01	0.3229	-1.04534	-0.3375722	3829.76	PALS1	"protein associated with LIN7 1, MAGUK p55 family member"
84080	4.76E-01	2.96E-01	0.2647	-1.045286	-0.2766402	135.04	ENKD1	enkurin domain containing 1
110599588	4.76E-01	2.96E-01	0.1792	1.045202	0.1872665	166.57	ASDURF	ASNSD1 upstream open reading frame
54971	4.76E-01	2.96E-01	0.2394	-1.045089	-0.2502193	768.11	BANP	BTG3 associated nuclear protein
9554	4.76E-01	2.96E-01	0.1477	1.044896	0.1543304	4331.36	SEC22B	"SEC22 homolog B, vesicle trafficking protein"
85016	4.76E-01	2.96E-01	0.479	1.044896	0.5005093	96.28	CFAP300	cilia and flagella associated protein 300
6483	4.76E-01	2.96E-01	0.3569	-1.044653	-0.3728205	916.27	ST3GAL2	"ST3 beta-galactoside alpha-2,3-sialyltransferase 2"
106699570	4.76E-01	2.96E-01	0.6716	-1.044477	-0.7014869	11.62	DYNC1LI2-DT	DYNC1LI2 divergent transcript
105372300	4.76E-01	2.96E-01	0.4012	1.044498	0.4190845	42.11	LOC105372300	uncharacterized LOC105372300
57096	4.76E-01	2.96E-01	0.7085	-1.044408	-0.7400025	17.82	RPGRIP1	RPGR interacting protein 1
105370651	4.76E-01	2.96E-01	1.1971	-1.044029	-1.2497653	43.01	LOC105370651	uncharacterized LOC105370651
553115	4.76E-01	2.97E-01	0.2538	1.043836	0.2649477	2625.19	PEF1	penta-EF-hand domain containing 1
51121	4.76E-01	2.97E-01	0.281	1.043876	0.2933782	117.81	RPL26L1	ribosomal protein L26 like 1
654483	4.76E-01	2.97E-01	0.4268	1.043752	0.4455134	74.39	BOLA2B	bolA family member 2B
109864271	4.76E-01	2.97E-01	0.4007	1.04375	0.4182347	7981.88	RNA45SN4	"RNA, 45S pre-ribosomal N4"
100820709	4.77E-01	2.97E-01	0.4555	-1.043576	-0.4753588	15.85	LINC00501	long intergenic non-protein coding RNA 501
3588	4.77E-01	2.97E-01	0.2927	1.043533	0.3054514	993.66	IL10RB	interleukin 10 receptor subunit beta
402635	4.77E-01	2.97E-01	0.8874	-1.043357	-0.9259143	9.89	GRIFIN	galectin-related inter-fiber protein
101929765	4.77E-01	2.97E-01	0.6007	-1.043376	-0.626723	24.63	LINC01585	long intergenic non-protein coding RNA 1585
83992	4.77E-01	2.97E-01	0.5873	1.043176	0.6126819	2291.33	CTTNBP2	cortactin binding protein 2
11338	4.77E-01	2.97E-01	0.197	1.042984	0.2054559	1309.34	U2AF2	U2 small nuclear RNA auxiliary factor 2
3992	4.77E-01	2.97E-01	0.4555	1.042911	0.4750376	418.22	FADS1	fatty acid desaturase 1
105378936	4.77E-01	2.97E-01	0.3498	1.042824	0.36476	87.24	LOC105378936	replaced by ID 26227
57539	4.77E-01	2.97E-01	0.2806	-1.0428	-0.2926029	1662.73	WDR35	WD repeat domain 35
6402	4.77E-01	2.97E-01	1.0266	-1.042646	-1.0703812	1038.28	SELL	selectin L
51032	4.77E-01	2.97E-01	0.3031	-1.042546	-0.3160392	39.63	CELA2B	chymotrypsin like elastase 2B
116071	4.77E-01	2.97E-01	0.7207	1.042442	0.7512665	78.55	BATF2	basic leucine zipper ATF-like transcription factor 2
113115	4.77E-01	2.97E-01	0.5916	-1.042194	-0.6165633	96.86	MTFR2	mitochondrial fission regulator 2
440730	4.77E-01	2.97E-01	0.6184	-1.042146	-0.6444985	10.15	TRIM67	tripartite motif containing 67
6272	4.77E-01	2.97E-01	0.3483	1.041886	0.3628371	12042.75	SORT1	sortilin 1
7741	4.77E-01	2.98E-01	0.2269	-1.041795	-0.2363526	894.1	ZSCAN26	zinc finger and SCAN domain containing 26
23586	4.78E-01	2.98E-01	0.3946	1.041409	0.410983	1920.31	RIGI	RNA sensor RIG-I
81932	4.78E-01	2.98E-01	0.2011	1.040962	0.2093245	790.98	HDHD3	haloacid dehalogenase like hydrolase domain containing 3
55049	4.78E-01	2.98E-01	0.3468	1.040998	0.361065	149.75	REX1BD	required for excision 1-B domain containing
126375	4.78E-01	2.98E-01	0.2172	1.040781	0.2260315	521.44	ZNF792	zinc finger protein 792
100506071	4.78E-01	2.98E-01	0.6325	-1.040668	-0.6582557	35.69	LOC100506071	uncharacterized LOC100506071
340481	4.78E-01	2.98E-01	0.2043	-1.040559	-0.2126067	3921.45	ZDHHC21	zinc finger DHHC-type palmitoyltransferase 21
85363	4.78E-01	2.98E-01	0.1876	1.040562	0.1951869	1451.45	TRIM5	tripartite motif containing 5
101927608	4.78E-01	2.98E-01	0.5193	-1.040353	-0.5402979	10.81	LOC101927608	uncharacterized LOC101927608
9997	4.78E-01	2.98E-01	0.4977	1.04038	0.5178079	159.81	SCO2	synthesis of cytochrome C oxidase 2
90324	4.78E-01	2.98E-01	0.2246	1.040169	0.2335819	738.54	CCDC97	coiled-coil domain containing 97
898	4.78E-01	2.98E-01	0.4844	1.039938	0.5037811	78.38	CCNE1	cyclin E1
113457	4.78E-01	2.98E-01	0.3228	-1.039794	-0.3356821	104.05	TUBA3D	tubulin alpha 3d
23294	4.79E-01	2.99E-01	0.1617	-1.039405	-0.1680263	2000.45	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A
7922	4.79E-01	2.99E-01	0.2401	1.039142	0.2495314	1761.54	SLC39A7	solute carrier family 39 member 7
59	4.79E-01	2.99E-01	0.2165	1.039146	0.2249564	970.56	ACTA2	"actin alpha 2, smooth muscle"
115795	4.79E-01	2.99E-01	0.5933	1.038912	0.6164315	30.45	FANCD2OS	FANCD2 opposite strand
105371490	4.79E-01	2.99E-01	0.3841	-1.038448	-0.3988334	37.42	LOC105371490	uncharacterized LOC105371490
105378443	4.79E-01	2.99E-01	0.7072	-1.038376	-0.7343573	322.82	LOC105378443	uncharacterized LOC105378443
100526664	4.79E-01	2.99E-01	0.1972	-1.037987	-0.2046404	2851.61	LY75-CD302	LY75-CD302 readthrough
27033	4.79E-01	2.99E-01	0.2931	-1.038061	-0.3042213	149.89	ZBTB32	zinc finger and BTB domain containing 32
23384	4.79E-01	2.99E-01	0.192	-1.037972	-0.1992527	2530.02	SPECC1L	sperm antigen with calponin homology and coiled-coil domains 1 like
114928	4.79E-01	2.99E-01	0.3154	1.038066	0.3273773	710.66	GPRASP2	G protein-coupled receptor associated sorting protein 2
28728	4.80E-01	2.99E-01	1.0875	-1.037661	-1.1284465	37.9	TRAJ27	T cell receptor alpha joining 27
4175	4.80E-01	3.00E-01	0.4473	1.037503	0.4641076	1039.25	MCM6	minichromosome maintenance complex component 6
53918	4.80E-01	3.00E-01	0.2074	-1.037473	-0.2152061	871.46	PELO	pelota mRNA surveillance and ribosome rescue factor
112268467	4.80E-01	3.00E-01	0.4965	-1.037416	-0.5150882	30.92	LOC112268467	uncharacterized LOC112268467
3075	4.80E-01	3.00E-01	0.2871	1.037139	0.2978087	8201.98	CFH	complement factor H
1769	4.80E-01	3.00E-01	1.3172	-1.037187	-1.3662311	83.57	DNAH8	dynein axonemal heavy chain 8
283	4.80E-01	3.00E-01	0.2785	-1.037128	-0.2888586	148.72	ANG	angiogenin
10141	4.80E-01	3.00E-01	0.359	-1.036748	-0.3722133	32.93	LINC01587	long intergenic non-protein coding RNA 1587
3490	4.80E-01	3.00E-01	0.3958	-1.036554	-0.4102546	3092.04	IGFBP7	insulin like growth factor binding protein 7
9611	4.80E-01	3.00E-01	0.1127	1.036579	0.1167914	6817.36	NCOR1	nuclear receptor corepressor 1
107985679	4.80E-01	3.00E-01	0.6934	-1.036403	-0.718683	23.81	LOC107985679	
60678	4.80E-01	3.00E-01	0.2001	1.036318	0.2073257	344.61	EEFSEC	"eukaryotic elongation factor, selenocysteine-tRNA specific"
4500	4.80E-01	3.00E-01	0.6349	-1.036206	-0.6578556	23.69	MT1L	"metallothionein 1L, pseudogene"
406975	4.80E-01	3.00E-01	0.2838	-1.036145	-0.2940196	405.76	MIR198	microRNA 198
166348	4.81E-01	3.01E-01	0.6064	-1.035284	-0.6278436	18.78	KBTBD12	kelch repeat and BTB domain containing 12
55718	4.81E-01	3.01E-01	0.1702	1.035188	0.1762244	1325.27	POLR3E	RNA polymerase III subunit E
645682	4.81E-01	3.01E-01	0.3449	-1.035072	-0.357035	49.97	POU5F1P4	POU class 5 homeobox 1 pseudogene 4
101928834	4.81E-01	3.01E-01	0.9116	-1.035053	-0.9435101	13.41	LOC101928834	uncharacterized LOC101928834
100616169	4.81E-01	3.01E-01	0.8446	1.034905	0.8740337	14.05	MIR378D2	microRNA 378d-2
283208	4.81E-01	3.01E-01	0.5679	-1.034899	-0.5876946	103.69	P4HA3	prolyl 4-hydroxylase subunit alpha 3
115110	4.81E-01	3.01E-01	0.6862	1.034808	0.7100355	193.95	TNFRSF14-AS1	TNFRSF14 antisense RNA 1
8924	4.81E-01	3.01E-01	0.1291	1.034701	0.1335417	6532.68	HERC2	HECT and RLD domain containing E3 ubiquitin protein ligase 2
100128385	4.81E-01	3.01E-01	0.5005	1.03463	0.5178069	49.45	FAM225B	family with sequence similarity 225 member B
133584	4.81E-01	3.01E-01	0.2804	-1.034524	-0.2900389	215.36	EGFLAM	"EGF like, fibronectin type III and laminin G domains"
158046	4.81E-01	3.01E-01	0.5985	1.034533	0.6192043	13.52	NXNL2	nucleoredoxin like 2
55785	4.81E-01	3.01E-01	0.2555	-1.03433	-0.2643127	3540.89	FGD6	"FYVE, RhoGEF and PH domain containing 6"
65999	4.81E-01	3.01E-01	0.2167	1.034096	0.2240737	270.73	LRRC61	leucine rich repeat containing 61
107985388	4.82E-01	3.01E-01	0.1886	-1.033965	-0.1950542	176.34	LOC107985388	pre-mRNA-splicing factor cwc22-like
106660612	4.82E-01	3.01E-01	0.2854	-1.03368	-0.2950076	240.16	LINC00680	long intergenic non-protein coding RNA 680
29092	4.82E-01	3.01E-01	0.2161	-1.033545	-0.2233841	420.01	LINC00339	long intergenic non-protein coding RNA 339
6913	4.82E-01	3.01E-01	0.4348	-1.033461	-0.4493679	65.15	TBX15	T-box transcription factor 15
645455	4.82E-01	3.01E-01	0.3546	1.033589	0.3665115	27.08	CEP170P1	centrosomal protein 170 pseudogene 1
51728	4.82E-01	3.01E-01	0.2478	1.033504	0.2561227	291.31	POLR3K	RNA polymerase III subunit K
6556	4.82E-01	3.01E-01	0.5725	1.033311	0.5916148	115.64	SLC11A1	solute carrier family 11 member 1
2264	4.82E-01	3.02E-01	0.4981	-1.033178	-0.5145869	14.78	FGFR4	fibroblast growth factor receptor 4
107986962	4.82E-01	3.02E-01	0.4551	-1.033156	-0.4701599	73.14	GRHL2-DT	GRHL2 divergent transcript
8882	4.82E-01	3.02E-01	0.2096	1.03317	0.2165639	1140.2	ZPR1	ZPR1 zinc finger
105377663	4.82E-01	3.02E-01	0.5863	-1.032876	-0.6055759	60.09	LOC105377663	uncharacterized LOC105377663
4306	4.82E-01	3.02E-01	0.3717	-1.0329	-0.3839182	5020.72	NR3C2	nuclear receptor subfamily 3 group C member 2
81571	4.82E-01	3.02E-01	0.3111	-1.032709	-0.3212993	393.16	MIR600HG	MIR600 host gene
9241	4.82E-01	3.02E-01	1.0533	-1.032689	-1.0877724	11.41	NOG	noggin
2549	4.82E-01	3.02E-01	0.3303	-1.032566	-0.3410318	2152.95	GAB1	GRB2 associated binding protein 1
11119	4.82E-01	3.02E-01	0.5547	1.032503	0.5727545	1743.26	BTN3A1	butyrophilin subfamily 3 member A1
654466	4.82E-01	3.02E-01	0.534	-1.032539	-0.5514091	177.27	FGF7P3	fibroblast growth factor 7 pseudogene 3
105371346	4.82E-01	3.02E-01	0.6738	1.032402	0.6956273	64.32	CPHXL	cytoplasmic polyadenylated homeobox like
102723553	4.82E-01	3.02E-01	0.2324	-1.032363	-0.2398995	252.92	LOC102723553	small integral membrane protein 11B
100616253	4.82E-01	3.02E-01	0.4928	-1.032349	-0.5087153	33.11	MIR4762	microRNA 4762
105369820	4.82E-01	3.02E-01	0.4359	-1.032131	-0.4498637	41.94	LOC105369820	
100302197	4.82E-01	3.02E-01	0.3132	1.032007	0.3231826	37.74	MIR1306	microRNA 1306
26054	4.82E-01	3.02E-01	0.2063	-1.031941	-0.2128559	4085.18	SENP6	SUMO specific peptidase 6
105376615	4.83E-01	3.02E-01	0.2448	-1.03135	-0.2524858	68.92	LOC105376615	uncharacterized LOC105376615
100302193	4.83E-01	3.02E-01	0.4952	-1.031213	-0.5106466	14.23	MIR1255A	microRNA 1255a
132320	4.83E-01	3.02E-01	0.2103	-1.031151	-0.2168376	873.85	SCLT1	sodium channel and clathrin linker 1
6557	4.83E-01	3.02E-01	0.8465	-1.031176	-0.8728412	12.59	SLC12A1	solute carrier family 12 member 1
101927538	4.83E-01	3.03E-01	0.3783	-1.031	-0.3900153	60.85	LOC101927538	
102723446	4.83E-01	3.03E-01	0.9591	-1.0309	-0.988724	28.6	LOC102723446	uncharacterized LOC102723446
2852	4.83E-01	3.03E-01	0.3869	-1.030631	-0.3987921	358.95	GPER1	G protein-coupled estrogen receptor 1
102723493	4.83E-01	3.03E-01	0.8002	-1.030646	-0.824736	16.17	LOC102723493	uncharacterized LOC102723493
24142	4.83E-01	3.03E-01	0.2439	1.030542	0.2513275	77.32	NAA80	"N-alpha-acetyltransferase 80, NatH catalytic subunit"
2114	4.83E-01	3.03E-01	0.2862	-1.030465	-0.2949691	3339.48	ETS2	"ETS proto-oncogene 2, transcription factor"
54433	4.83E-01	3.03E-01	0.2646	1.030283	0.2725637	175.36	GAR1	GAR1 ribonucleoprotein
112268313	4.83E-01	3.03E-01	0.4018	1.030096	0.413862	2199.1	LOC112268313	
3223	4.83E-01	3.03E-01	0.8039	-1.029786	-0.8278216	8.09	HOXC6	homeobox C6
12	4.83E-01	3.03E-01	1.0516	-1.0298	-1.0829346	159.56	SERPINA3	serpin family A member 3
286967	4.83E-01	3.03E-01	0.5952	-1.029839	-0.612914	10.13	FAM223B	family with sequence similarity 223 member B
107984125	4.84E-01	3.03E-01	0.761	1.029242	0.7832918	44.13	LOC107984125	replaced by ID 6101
101929198	4.84E-01	3.03E-01	0.3989	1.028969	0.4104517	484.76	ATP13A4-AS1	ATP13A4 antisense RNA 1
286333	4.84E-01	3.03E-01	0.5087	1.028988	0.5234579	52.92	FAM225A	family with sequence similarity 225 member A
105373882	4.84E-01	3.04E-01	1.4301	1.028817	1.4712651	7.23	LOC105373882	uncharacterized LOC105373882
6916	4.84E-01	3.04E-01	0.655	1.028857	0.6739075	365.39	TBXAS1	thromboxane A synthase 1
64860	4.84E-01	3.04E-01	0.2264	1.02865	0.2328861	855.56	ARMCX5	armadillo repeat containing X-linked 5
9687	4.84E-01	3.04E-01	0.5688	-1.028604	-0.5850546	43.07	GREB1	growth regulating estrogen receptor binding 1
105370181	4.84E-01	3.04E-01	0.653	1.02828	0.6714422	24.8	LOC105370181	
100874214	4.84E-01	3.04E-01	0.6693	1.028208	0.6881662	32.61	TM4SF19-AS1	TM4SF19 antisense RNA 1
7755	4.84E-01	3.04E-01	0.2116	1.02792	0.2174956	156.3	ZNF205	zinc finger protein 205
1874	4.84E-01	3.04E-01	0.2691	1.027898	0.2765722	762.28	E2F4	E2F transcription factor 4
54987	4.85E-01	3.04E-01	0.1824	1.027671	0.1874761	705.65	CZIB	CXXC motif containing zinc binding protein
105376468	4.85E-01	3.04E-01	0.878	-1.027524	-0.9021442	10.21	LINC02652	long intergenic non-protein coding RNA 2652
440026	4.85E-01	3.04E-01	0.1732	1.027271	0.1779296	1915.94	TMEM41B	transmembrane protein 41B
94039	4.85E-01	3.04E-01	0.5006	-1.027268	-0.514231	711.06	ZNF101	zinc finger protein 101
219623	4.85E-01	3.04E-01	0.7158	-1.027139	-0.7352117	76.18	TMEM26	transmembrane protein 26
84671	4.85E-01	3.04E-01	0.1554	-1.027156	-0.1596309	1056.74	ZNF347	zinc finger protein 347
81567	4.85E-01	3.05E-01	0.4743	1.026619	0.4869473	2923.2	TXNDC5	thioredoxin domain containing 5
107986516	4.85E-01	3.05E-01	0.8357	1.026519	0.8578424	13.47	LOC107986516	uncharacterized LOC107986516
100506776	4.85E-01	3.05E-01	0.8011	-1.026251	-0.8221198	87.91	TRG-AS1	T cell receptor gamma locus antisense RNA 1
4935	4.85E-01	3.05E-01	0.4313	-1.026157	-0.4426208	83.86	GPR143	G protein-coupled receptor 143
203054	4.86E-01	3.05E-01	0.3058	1.026002	0.313764	110.06	ADCK5	aarF domain containing kinase 5
25789	4.86E-01	3.05E-01	0.8823	1.025946	0.9051979	11.22	TMEM59L	transmembrane protein 59 like
60494	4.86E-01	3.05E-01	0.3084	-1.025263	-0.3162168	67.7	CCDC81	coiled-coil domain containing 81
100302213	4.86E-01	3.05E-01	0.6564	1.025263	0.6730297	9.57	MIR1181	microRNA 1181
9531	4.86E-01	3.05E-01	0.5543	1.025159	0.568209	718.65	BAG3	BAG cochaperone 3
90293	4.86E-01	3.05E-01	0.563	1.025075	0.5770904	81.47	KLHL13	kelch like family member 13
4094	4.86E-01	3.05E-01	0.3381	-1.024995	-0.3465063	2593.92	MAF	MAF bZIP transcription factor
91749	4.86E-01	3.05E-01	0.1822	-1.024939	-0.1867073	1335.13	MFSD4B	major facilitator superfamily domain containing 4B
653604	4.86E-01	3.05E-01	0.9959	-1.024865	-1.0206445	45.95	H3C13	H3 clustered histone 13
100885776	4.86E-01	3.05E-01	0.208	-1.024819	-0.2131555	331.78	UGDH-AS1	UGDH antisense RNA 1
112268196	4.86E-01	3.06E-01	0.3276	-1.024589	-0.33568	576.77	LOC112268196	
79414	4.86E-01	3.06E-01	0.2694	1.024546	0.2760088	117.26	LRFN3	leucine rich repeat and fibronectin type III domain containing 3
102725180	4.86E-01	3.06E-01	0.2042	1.02421	0.2091417	146.67	LOC102725180	collagen alpha-1(VII) chain
79897	4.87E-01	3.06E-01	0.3395	1.024109	0.3476855	41.44	RPP21	ribonuclease P/MRP subunit p21
101928816	4.87E-01	3.06E-01	0.2914	-1.024035	-0.2984183	102.81	LOC101928816	uncharacterized LOC101928816
100131825	4.87E-01	3.06E-01	0.9357	1.023856	0.957976	159.12	CADM3-AS1	CADM3 antisense RNA 1
4345	4.87E-01	3.06E-01	0.2748	1.023781	0.2813092	1223.35	CD200	CD200 molecule
80256	4.87E-01	3.06E-01	0.2206	1.023762	0.2258416	353.25	ATOSB	atos homolog B
338811	4.87E-01	3.06E-01	0.2993	1.023752	0.3064267	72.46	TAFA2	TAFA chemokine like family member 2
101927978	4.87E-01	3.06E-01	0.327	-1.023734	-0.3347552	387.4	ZFHX3-AS1	ZFHX3 antisense RNA 1
102724624	4.87E-01	3.06E-01	0.8741	-1.023786	-0.8948655	38.91	LOC102724624	uncharacterized protein ENSP00000382042-like
9972	4.87E-01	3.06E-01	0.207	-1.02347	-0.2118743	3071.51	NUP153	nucleoporin 153
2176	4.87E-01	3.06E-01	0.2543	1.023404	0.2602758	1113.04	FANCC	FA complementation group C
101928473	4.87E-01	3.06E-01	0.5151	-1.022875	-0.5268579	25.36	LOC101928473	uncharacterized LOC101928473
105370661	4.87E-01	3.06E-01	0.4519	-1.022764	-0.4621732	19.84	LOC105370661	uncharacterized LOC105370661
692201	4.87E-01	3.06E-01	0.3586	-1.022661	-0.3667544	24.78	SNORD86	"small nucleolar RNA, C/D box 86"
286365	4.87E-01	3.07E-01	0.8052	-1.0224	-0.8231954	18.46	OR13D1	olfactory receptor family 13 subfamily D member 1
64598	4.87E-01	3.07E-01	0.2481	1.02226	0.2536092	93.41	MOSPD3	motile sperm domain containing 3
6838	4.87E-01	3.07E-01	0.2289	-1.022281	-0.2340334	473.36	SURF6	surfeit 6
339768	4.87E-01	3.07E-01	0.5925	-1.022205	-0.6056634	123.63	ESPNL	espin like
7743	4.87E-01	3.07E-01	0.174	-1.022007	-0.1778531	2135.81	ZNF189	zinc finger protein 189
283464	4.87E-01	3.07E-01	0.139	1.022038	0.1420479	1780.14	GXYLT1	glucoside xylosyltransferase 1
284023	4.87E-01	3.07E-01	0.2988	1.022005	0.3053244	93.49	RNF227	ring finger protein 227
344887	4.88E-01	3.07E-01	0.9349	-1.021799	-0.9552442	16.55	NMRAL2P	"NmrA like redox sensor 2, pseudogene"
107985149	4.88E-01	3.07E-01	0.3538	-1.021775	-0.3614763	36.75	LOC107985149	histidine-rich protein PFHRP-II-like
283267	4.88E-01	3.07E-01	0.3151	-1.021134	-0.3217518	167.75	LINC00294	long intergenic non-protein coding RNA 294
7143	4.88E-01	3.07E-01	1.4194	-1.021066	-1.4492584	25.2	TNR	tenascin R
6827	4.88E-01	3.07E-01	0.2884	1.021032	0.2944308	806.61	SUPT4H1	"SPT4 homolog, DSIF elongation factor subunit"
7157	4.88E-01	3.07E-01	0.3068	1.020934	0.3131938	1077.33	TP53	tumor protein p53
128486	4.88E-01	3.07E-01	0.1947	1.020963	0.1988203	832.26	FITM2	fat storage inducing transmembrane protein 2
5352	4.88E-01	3.07E-01	0.3109	1.020649	0.3172885	6180.95	PLOD2	"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
2110	4.88E-01	3.08E-01	0.2189	-1.020261	-0.2233404	663.58	ETFDH	electron transfer flavoprotein dehydrogenase
84879	4.88E-01	3.08E-01	0.421	1.020087	0.4294202	173.26	MFSD2A	"MFSD2 lysolipid transporter A, lysophospholipid"
200030	4.88E-01	3.08E-01	0.1489	-1.019742	-0.1518505	1733.76	NBPF11	NBPF member 11
1519	4.88E-01	3.08E-01	0.1773	-1.019768	-0.180828	1958.14	CTSO	cathepsin O
107986348	4.88E-01	3.08E-01	0.7564	-1.019981	-0.7715648	36.84	LOC107986348	
26260	4.88E-01	3.08E-01	0.2165	-1.020008	-0.2208538	3258.6	FBXO25	F-box protein 25
6023	4.88E-01	3.08E-01	0.3147	1.019805	0.3209368	39042.64	RMRP	RNA component of mitochondrial RNA processing endoribonuclease
8550	4.88E-01	3.08E-01	0.1609	1.019826	0.164111	1676.63	MAPKAPK5	MAPK activated protein kinase 5
29916	4.88E-01	3.08E-01	0.1509	-1.020094	-0.1539632	1282.99	SNX11	sorting nexin 11
2014	4.88E-01	3.08E-01	0.444	1.019847	0.4528342	255.06	EMP3	epithelial membrane protein 3
101928055	4.88E-01	3.08E-01	0.3542	-1.019914	-0.3612579	188.42	LOC101928055	replaced by ID 101928032
50814	4.88E-01	3.08E-01	0.2919	1.019818	0.2976677	301.12	NSDHL	NAD(P) dependent steroid dehydrogenase-like
102724820	4.89E-01	3.08E-01	0.2822	-1.019247	-0.2876622	129.02	LANCL1-AS1	LANCL1 antisense RNA 1
9	4.89E-01	3.08E-01	0.4723	-1.019108	-0.4813344	116.25	NAT1	N-acetyltransferase 1
285116	4.89E-01	3.08E-01	0.1782	-1.018857	-0.1815797	307.7	AHCTF1P1	AT-hook containing transcription factor 1 pseudogene 1
105371423	4.89E-01	3.08E-01	0.5178	-1.018861	-0.5275491	48.04	LINC02193	long intergenic non-protein coding RNA 2193
100129216	4.89E-01	3.08E-01	0.4054	-1.018733	-0.4129597	45.23	DEFB131B	defensin beta 131B
28978	4.89E-01	3.09E-01	0.2117	-1.018328	-0.2155663	248.08	TMEM14A	transmembrane protein 14A
65986	4.89E-01	3.09E-01	0.1865	-1.018284	-0.1899286	2560.91	ZBTB10	zinc finger and BTB domain containing 10
7752	4.89E-01	3.09E-01	0.2051	-1.018285	-0.2088829	323.01	ZNF200	zinc finger protein 200
100132163	4.89E-01	3.09E-01	0.181	1.018061	0.1842717	154.79	PHKA2-AS1	PHKA2 antisense RNA 1
732265	4.90E-01	3.09E-01	0.5937	-1.017907	-0.6043675	10.74	COMMD4P2	COMM domain containing 4 pseudogene 2
79644	4.90E-01	3.09E-01	0.2501	1.0176	0.2545078	308.42	SRD5A3	steroid 5 alpha-reductase 3
55156	4.90E-01	3.09E-01	0.1301	1.017425	0.1323437	1031.1	ARMC1	armadillo repeat containing 1
901	4.90E-01	3.09E-01	0.1473	-1.017165	-0.1498162	3689.28	CCNG2	cyclin G2
105377890	4.90E-01	3.09E-01	0.9552	-1.017149	-0.9715451	52.59	LOC105377890	uncharacterized LOC105377890
55930	4.90E-01	3.09E-01	0.3374	1.017095	0.3432161	5038.1	MYO5C	myosin VC
105370877	4.90E-01	3.09E-01	0.2912	-1.017265	-0.2961816	1102.31	LOC105370877	
55954	4.90E-01	3.09E-01	0.1636	1.017105	0.1663849	207.91	ZMAT5	zinc finger matrin-type 5
85415	4.90E-01	3.09E-01	0.305	1.016739	0.3101266	356.6	RHPN2	rhophilin Rho GTPase binding protein 2
2210	4.90E-01	3.09E-01	0.5783	1.016607	0.5878762	196.95	FCGR1BP	"Fc gamma receptor Ib, pseudogene"
10014	4.90E-01	3.09E-01	0.1914	1.016627	0.1945501	1942.73	HDAC5	histone deacetylase 5
414245	4.90E-01	3.09E-01	0.2928	-1.016461	-0.2976566	214.15	DNAJC9-AS1	DNAJC9 and MRPS16 antisense RNA 1
105376671	4.90E-01	3.09E-01	0.439	-1.016449	-0.446201	38.88	LGR4-AS1	LGR4 antisense RNA 1
23760	4.90E-01	3.09E-01	0.1595	-1.016411	-0.1621642	2140.64	PITPNB	phosphatidylinositol transfer protein beta
105377871	4.90E-01	3.10E-01	0.3646	1.016217	0.3705374	38.81	LOC105377871	uncharacterized LOC105377871
57646	4.90E-01	3.10E-01	0.1534	1.01611	0.1558318	1250.01	USP28	ubiquitin specific peptidase 28
57455	4.90E-01	3.10E-01	0.2216	1.016125	0.225217	384.02	REXO1	RNA exonuclease 1 homolog
105371102	4.90E-01	3.10E-01	0.6346	1.01598	0.644755	10.89	LOC105371102	uncharacterized LOC105371102
