ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
208406_s_at	0.30450289	1.24e-01	-1.70	-5.56545	-1.24e-01	GRAP2	GRB2-related adaptor protein 2
200846_s_at	0.30450289	1.24e-01	1.70	-5.56546	1.26e-01	PPP1CA	protein phosphatase 1 catalytic subunit alpha
204561_x_at	0.30481636	1.24e-01	1.70	-5.56649	3.76e-01	APOC4-APOC2///APOC4///APOC2	APOC4-APOC2 readthrough (NMD candidate)///apolipoprotein C4///apolipoprotein C2
221802_s_at	0.30495467	1.25e-01	-1.70	-5.567	-1.89e-01	SHTN1	shootin 1
217993_s_at	0.30520667	1.25e-01	-1.70	-5.56785	-1.25e-01	MAT2B	methionine adenosyltransferase 2B
202610_s_at	0.30526071	1.25e-01	1.70	-5.56811	1.25e-01	MED14	mediator complex subunit 14
218112_at	0.30534709	1.25e-01	1.70	-5.56846	1.09e-01	MRPS34	mitochondrial ribosomal protein S34
209346_s_at	0.30542796	1.25e-01	1.70	-5.5688	1.01e-01	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha
205224_at	0.30556074	1.25e-01	-1.70	-5.56929	-1.65e-01	SURF2	surfeit 2
214214_s_at	0.30570325	1.25e-01	1.70	-5.56986	2.03e-01	C1QBP	complement C1q binding protein
216928_at	0.30570325	1.25e-01	1.70	-5.56992	1.46e-01	TAL1	TAL bHLH transcription factor 1, erythroid differentiation factor
217564_s_at	0.30573316	1.25e-01	1.70	-5.5701	1.67e-01	CPS1	carbamoyl-phosphate synthase 1
206352_s_at	0.30585568	1.25e-01	1.70	-5.57057	1.09e-01	PEX10	peroxisomal biogenesis factor 10
217340_at	0.30588001	1.25e-01	-1.70	-5.57074	-1.68e-01		
202290_at	0.30588755	1.25e-01	1.70	-5.57086	1.32e-01	PDAP1	PDGFA associated protein 1
208754_s_at	0.30597484	1.25e-01	1.70	-5.57122	1.41e-01	NAP1L1	nucleosome assembly protein 1 like 1
206345_s_at	0.3062469	1.25e-01	-1.69	-5.57212	-1.44e-01	PON1	paraoxonase 1
209227_at	0.30638992	1.25e-01	1.69	-5.57264	2.08e-01	TUSC3	tumor suppressor candidate 3
203629_s_at	0.30651291	1.25e-01	-1.69	-5.57316	-1.24e-01	COG5	component of oligomeric golgi complex 5
219040_at	0.30651291	1.25e-01	1.69	-5.57321	2.16e-01	CORO7	coronin 7
207681_at	0.30661384	1.25e-01	1.69	-5.5736	1.64e-01	CXCR3	C-X-C motif chemokine receptor 3
212243_at	0.30663385	1.25e-01	-1.69	-5.57376	-1.20e-01	GCOM1///POLR2M	GRINL1A complex locus 1///RNA polymerase II subunit M
202383_at	0.30672576	1.26e-01	1.69	-5.57413	9.58e-02	KDM5C	lysine demethylase 5C
219284_at	0.30673071	1.26e-01	-1.69	-5.57431	-1.41e-01	HSPBAP1	HSPB1 associated protein 1
201006_at	0.30673071	1.26e-01	-1.69	-5.57435	-3.19e-01	PRDX2	peroxiredoxin 2
205971_s_at	0.30673932	1.26e-01	-1.69	-5.57457	-1.60e-01	CTRB2///CTRB1	chymotrypsinogen B2///chymotrypsinogen B1
210555_s_at	0.30673932	1.26e-01	-1.69	-5.57457	-1.45e-01	NFATC3	nuclear factor of activated T-cells 3
201494_at	0.30685013	1.26e-01	-1.69	-5.575	-1.08e-01	PRCP	prolylcarboxypeptidase
217444_at	0.3069302	1.26e-01	1.69	-5.57533	1.99e-01		
214259_s_at	0.30698541	1.26e-01	-1.69	-5.57562	-1.27e-01	AKR7A2	aldo-keto reductase family 7 member A2
204901_at	0.30698541	1.26e-01	1.69	-5.57569	1.53e-01	BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase
219345_at	0.30715078	1.26e-01	-1.69	-5.57628	-1.69e-01	BOLA1	bolA family member 1
206781_at	0.30725093	1.26e-01	1.69	-5.57672	1.31e-01	DNAJC4	DnaJ heat shock protein family (Hsp40) member C4
203972_s_at	0.30725093	1.26e-01	-1.69	-5.57677	-9.46e-02	PEX3	peroxisomal biogenesis factor 3
220146_at	0.30754854	1.26e-01	1.69	-5.57775	3.36e-01	TLR7	toll like receptor 7
201285_at	0.30756354	1.26e-01	-1.69	-5.57789	-9.68e-02	MKRN1	makorin ring finger protein 1
219207_at	0.30768607	1.26e-01	1.69	-5.57835	8.67e-02	EDC3	enhancer of mRNA decapping 3
216581_at	0.30768625	1.26e-01	-1.69	-5.57845	-8.32e-02		
212144_at	0.30770135	1.26e-01	1.69	-5.57867	9.67e-02	SUN2	Sad1 and UNC84 domain containing 2
200648_s_at	0.30770135	1.26e-01	-1.69	-5.57869	-1.97e-01	GLUL	glutamate-ammonia ligase
214530_x_at	0.30771303	1.26e-01	1.69	-5.57904	1.38e-01	EPB41	erythrocyte membrane protein band 4.1
211866_x_at	0.30771303	1.26e-01	1.69	-5.5791	1.18e-01	HFE	hemochromatosis
210660_at	0.30771303	1.26e-01	-1.69	-5.5791	-1.57e-01	LILRA1	leukocyte immunoglobulin like receptor A1
53071_s_at	0.30771303	1.26e-01	1.69	-5.57912	1.04e-01	OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3
203951_at	0.30774046	1.26e-01	-1.69	-5.57933	-2.92e-01	CNN1	calponin 1
203003_at	0.30774046	1.26e-01	1.69	-5.5794	9.64e-02	MEF2D	myocyte enhancer factor 2D
212641_at	0.30777385	1.26e-01	-1.69	-5.5796	-1.80e-01	HIVEP2	human immunodeficiency virus type I enhancer binding protein 2
202297_s_at	0.30790384	1.26e-01	1.69	-5.58008	1.01e-01	RER1	retention in endoplasmic reticulum sorting receptor 1
221774_x_at	0.30808546	1.26e-01	-1.69	-5.58073	-1.08e-01	SUPT20H	SPT20 homolog, SAGA complex component
202978_s_at	0.30808546	1.26e-01	-1.69	-5.58082	-9.31e-02	CREBZF	CREB/ATF bZIP transcription factor
221952_x_at	0.30808546	1.26e-01	-1.69	-5.58091	-9.55e-02	TRMT5	tRNA methyltransferase 5
218840_s_at	0.30813623	1.27e-01	1.69	-5.58116	2.38e-01	NADSYN1	NAD synthetase 1
218258_at	0.3081533	1.27e-01	-1.69	-5.58131	-2.38e-01	POLR1D	RNA polymerase I subunit D
217379_at	0.30843826	1.27e-01	-1.69	-5.58226	-9.36e-02		
210260_s_at	0.30843826	1.27e-01	-1.69	-5.58234	-1.60e-01	TNFAIP8	TNF alpha induced protein 8
209536_s_at	0.30847706	1.27e-01	1.69	-5.58268	1.38e-01	EHD4	EH domain containing 4
212006_at	0.30847706	1.27e-01	-1.69	-5.58275	-1.26e-01	UBXN4	UBX domain protein 4
207899_at	0.30847706	1.27e-01	-1.69	-5.58275	-1.35e-01	GIP	gastric inhibitory polypeptide
205157_s_at	0.30853572	1.27e-01	1.69	-5.58302	5.32e-01	KRT17///JUP	keratin 17///junction plakoglobin
221300_at	0.30858428	1.27e-01	-1.69	-5.58333	-1.11e-01	NPAP1	nuclear pore associated protein 1
218578_at	0.30858428	1.27e-01	1.69	-5.58352	9.11e-02	CDC73	cell division cycle 73
215478_at	0.30858428	1.27e-01	-1.69	-5.58368	-8.72e-02	RIMS2	regulating synaptic membrane exocytosis 2
217620_s_at	0.30858428	1.27e-01	-1.69	-5.58368	-1.58e-01	PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta
215427_s_at	0.30858428	1.27e-01	-1.69	-5.5837	-8.82e-02	ZCCHC14	zinc finger CCHC-type containing 14
201362_at	0.30858428	1.27e-01	1.69	-5.58376	1.31e-01	IVNS1ABP	influenza virus NS1A binding protein
205288_at	0.30864933	1.27e-01	-1.69	-5.58405	-1.09e-01	CDC14A	cell division cycle 14A
210150_s_at	0.30869133	1.27e-01	-1.69	-5.58427	-3.55e-01	LAMA5	laminin subunit alpha 5
213284_at	0.30877036	1.27e-01	1.69	-5.5846	7.59e-02	ZFP36L1	ZFP36 ring finger protein like 1
221684_s_at	0.30892398	1.27e-01	1.69	-5.58515	1.28e-01	NYX	nyctalopin
219461_at	0.30904555	1.27e-01	-1.69	-5.58561	-2.25e-01	PAK6	p21 (RAC1) activated kinase 6
210428_s_at	0.30904555	1.27e-01	1.69	-5.5857	1.47e-01	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate
222146_s_at	0.3090487	1.27e-01	-1.69	-5.58581	-2.89e-01	TCF4	transcription factor 4
205711_x_at	0.30915761	1.27e-01	-1.68	-5.58622	-1.28e-01	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1
222268_x_at	0.30918457	1.27e-01	1.68	-5.5864	1.42e-01	MUC5B	mucin 5B, oligomeric mucus/gel-forming
205419_at	0.30921292	1.27e-01	1.68	-5.58658	1.44e-01	GPR183	G protein-coupled receptor 183
221065_s_at	0.30923484	1.27e-01	1.68	-5.58674	1.76e-01	CHST8	carbohydrate sulfotransferase 8
203314_at	0.30925831	1.27e-01	-1.68	-5.58691	-9.71e-02	GTPBP6	GTP binding protein 6 (putative)
219212_at	0.30935677	1.27e-01	1.68	-5.58736	2.01e-01	HSPA14	heat shock protein family A (Hsp70) member 14
207034_s_at	0.30935677	1.27e-01	1.68	-5.5874	1.54e-01	GLI2	GLI family zinc finger 2
218889_at	0.30945888	1.27e-01	1.68	-5.58779	1.42e-01	NOC3L	NOC3 like DNA replication regulator
204556_s_at	0.30957612	1.28e-01	1.68	-5.58823	1.66e-01	DZIP1	DAZ interacting zinc finger protein 1
211423_s_at	0.30979075	1.28e-01	-1.68	-5.58896	-1.78e-01	SC5D	sterol-C5-desaturase
207993_s_at	0.30982243	1.28e-01	1.68	-5.58915	1.65e-01	CHP1	calcineurin like EF-hand protein 1
214361_s_at	0.31005856	1.28e-01	1.68	-5.58994	2.22e-01	RGS12	regulator of G-protein signaling 12
206742_at	0.31016163	1.28e-01	1.68	-5.59038	1.43e-01	PIR-FIGF///FIGF	PIR-FIGF readthrough///c-fos induced growth factor
213100_at	0.31016163	1.28e-01	1.68	-5.59051	3.09e-01	UNC5B	unc-5 netrin receptor B
218010_x_at	0.31016163	1.28e-01	-1.68	-5.59053	-2.08e-01	PPDPF	pancreatic progenitor cell differentiation and proliferation factor
201997_s_at	0.31016474	1.28e-01	-1.68	-5.59065	-1.33e-01	SPEN	spen family transcriptional repressor
206163_at	0.31016474	1.28e-01	-1.68	-5.59074	-1.30e-01	MIR548F5///MAB21L1	microRNA 548f-5///mab-21 like 1
206404_at	0.31016474	1.28e-01	-1.68	-5.59084	-9.59e-02	FGF9	fibroblast growth factor 9
209640_at	0.3102566	1.28e-01	1.68	-5.5912	1.03e-01	PML	promyelocytic leukemia
216108_at	0.31025838	1.28e-01	1.68	-5.59131	1.16e-01	LOC105373738	uncharacterized LOC105373738
217303_s_at	0.31033828	1.28e-01	1.68	-5.59164	1.39e-01	ADRB3	adrenoceptor beta 3
216189_at	0.31041826	1.28e-01	1.68	-5.59199	8.91e-02		
216102_at	0.31041826	1.28e-01	-1.68	-5.59211	-1.26e-01	PHLDB1	pleckstrin homology like domain family B member 1
206383_s_at	0.31041826	1.28e-01	1.68	-5.59216	1.53e-01	G3BP2	G3BP stress granule assembly factor 2
214276_at	0.3104191	1.28e-01	1.68	-5.59229	1.21e-01	KLF12	Kruppel like factor 12
204697_s_at	0.3104191	1.28e-01	-1.68	-5.59251	-4.53e-01	CHGA	chromogranin A
205477_s_at	0.3104191	1.28e-01	-1.68	-5.59256	-1.30e-01	AMBP	alpha-1-microglobulin/bikunin precursor
216245_at	0.3104191	1.28e-01	1.68	-5.59256	1.08e-01	IL1RN	interleukin 1 receptor antagonist
216714_at	0.31049649	1.28e-01	1.68	-5.59295	1.10e-01	CCL13	C-C motif chemokine ligand 13
222087_at	0.31049649	1.28e-01	1.68	-5.59298	1.37e-01	MIR1204///PVT1	microRNA 1204///Pvt1 oncogene (non-protein coding)
219573_at	0.31060562	1.28e-01	-1.68	-5.59349	-9.06e-02	CARMIL1	capping protein regulator and myosin 1 linker 1
209335_at	0.31060562	1.28e-01	-1.68	-5.59355	-3.86e-01	DCN	decorin
218916_at	0.31060562	1.28e-01	-1.68	-5.59367	-1.11e-01	ZNF768///ZNF747	zinc finger protein 768///zinc finger protein 747
215905_s_at	0.31060562	1.28e-01	1.68	-5.59369	1.69e-01	SNRNP40	small nuclear ribonucleoprotein U5 subunit 40
205869_at	0.3106865	1.28e-01	-1.68	-5.59402	-1.32e-01	PRSS2///PRSS1	protease, serine 2///protease, serine 1
213637_at	0.31072247	1.28e-01	1.68	-5.59423	1.48e-01	DDX52	DEAD-box helicase 52
204540_at	0.3107618	1.28e-01	-1.68	-5.59444	-1.61e-01	EEF1A2	eukaryotic translation elongation factor 1 alpha 2
212003_at	0.31081274	1.28e-01	1.68	-5.59479	1.35e-01	SZRD1	SUZ RNA binding domain containing 1
211871_x_at	0.31081274	1.28e-01	-1.68	-5.59486	-9.04e-02	GNB5	G protein subunit beta 5
216551_x_at	0.31081274	1.28e-01	1.68	-5.59498	1.60e-01	PLCG1	phospholipase C gamma 1
219294_at	0.31081274	1.28e-01	1.68	-5.59504	1.77e-01	CENPQ	centromere protein Q
215221_at	0.31081274	1.28e-01	-1.68	-5.59508	-1.28e-01		
40562_at	0.3108621	1.29e-01	-1.68	-5.59532	-9.27e-02	GNA11	G protein subunit alpha 11
210608_s_at	0.31091451	1.29e-01	1.68	-5.59557	1.68e-01	FUT2	fucosyltransferase 2
208008_at	0.3109415	1.29e-01	1.68	-5.59575	1.10e-01	TBC1D29	TBC1 domain family member 29
209036_s_at	0.31095253	1.29e-01	1.68	-5.59588	1.09e-01	MDH2	malate dehydrogenase 2
205212_s_at	0.31107686	1.29e-01	1.68	-5.59634	2.22e-01	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1
213076_at	0.311098	1.29e-01	1.68	-5.59658	2.03e-01	ITPKC	inositol-trisphosphate 3-kinase C
219858_s_at	0.311098	1.29e-01	-1.68	-5.59659	-1.69e-01	MFSD6	major facilitator superfamily domain containing 6
204025_s_at	0.31112659	1.29e-01	-1.68	-5.59677	-1.13e-01	PDCD2	programmed cell death 2
213027_at	0.31118206	1.29e-01	-1.68	-5.59703	-1.41e-01	TROVE2	TROVE domain family member 2
219661_at	0.31126657	1.29e-01	-1.68	-5.59738	-1.29e-01	RANBP17	RAN binding protein 17
217062_at	0.31130195	1.29e-01	1.68	-5.59758	1.31e-01	DMPK	dystrophia myotonica protein kinase
204631_at	0.31143335	1.29e-01	-1.68	-5.59806	-8.69e-02	MYH2	myosin heavy chain 2
219086_at	0.31144548	1.29e-01	-1.68	-5.59819	-8.99e-02	ZNF839	zinc finger protein 839
208765_s_at	0.31144675	1.29e-01	1.68	-5.59838	9.06e-02	HNRNPR	heterogeneous nuclear ribonucleoprotein R
204554_at	0.31144675	1.29e-01	-1.68	-5.59839	-9.34e-02	PPP1R3D	protein phosphatase 1 regulatory subunit 3D
219184_x_at	0.31149865	1.29e-01	-1.68	-5.59865	-1.73e-01	TIMM22	translocase of inner mitochondrial membrane 22 homolog (yeast)
208919_s_at	0.31149865	1.29e-01	1.68	-5.59873	1.06e-01	NADK	NAD kinase
210220_at	0.3118438	1.29e-01	1.68	-5.59983	2.49e-01	FZD2	frizzled class receptor 2
218074_at	0.31184865	1.29e-01	-1.67	-5.60001	-1.38e-01	FAM96B	family with sequence similarity 96 member B
204696_s_at	0.31184865	1.29e-01	1.67	-5.60011	1.07e-01	CDC25A	cell division cycle 25A
205260_s_at	0.31184865	1.29e-01	-1.67	-5.60014	-1.76e-01	ACYP1	acylphosphatase 1
204053_x_at	0.31185297	1.29e-01	1.67	-5.60025	1.76e-01	PTEN	phosphatase and tensin homolog
218363_at	0.31185328	1.29e-01	-1.67	-5.60035	-1.23e-01	EXD2	exonuclease 3'-5' domain containing 2
207978_s_at	0.31192794	1.29e-01	-1.67	-5.60074	-2.07e-01	NR4A3	nuclear receptor subfamily 4 group A member 3
205007_s_at	0.31192794	1.29e-01	-1.67	-5.60076	-8.86e-02	CIB2	calcium and integrin binding family member 2
206125_s_at	0.31198993	1.29e-01	-1.67	-5.60104	-1.24e-01	KLK8	kallikrein related peptidase 8
208174_x_at	0.31205877	1.29e-01	-1.67	-5.60133	-8.91e-02	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2
208451_s_at	0.31210712	1.29e-01	-1.67	-5.60157	-5.16e-01	C4B_2///C4B///C4A	complement component 4B (Chido blood group), copy 2///complement component 4B (Chido blood group)///complement component 4A (Rodgers blood group)
212676_at	0.3121577	1.29e-01	-1.67	-5.60181	-1.19e-01	NF1P9///NF1	neurofibromin 1 pseudogene 9///neurofibromin 1
210621_s_at	0.31222575	1.30e-01	1.67	-5.60215	1.81e-01	RASA1	RAS p21 protein activator 1
216114_at	0.31222575	1.30e-01	1.67	-5.60221	1.98e-01	NCKIPSD	NCK interacting protein with SH3 domain
221038_at	0.31231049	1.30e-01	1.67	-5.60255	1.04e-01		
212682_s_at	0.31247804	1.30e-01	1.67	-5.60313	8.61e-02	LMF2	lipase maturation factor 2
217009_at	0.31253491	1.30e-01	1.67	-5.60348	9.40e-02	PGK2	phosphoglycerate kinase 2
212260_at	0.31253491	1.30e-01	-1.67	-5.60349	-1.92e-01	GIGYF2	GRB10 interacting GYF protein 2
217846_at	0.31259977	1.30e-01	-1.67	-5.60386	-9.86e-02	MIR6890///QARS	microRNA 6890///glutaminyl-tRNA synthetase
212468_at	0.31259977	1.30e-01	-1.67	-5.60387	-1.52e-01	SPAG9	sperm associated antigen 9
217336_at	0.31264273	1.30e-01	-1.67	-5.60409	-1.81e-01		
204138_s_at	0.31283411	1.30e-01	1.67	-5.60474	1.07e-01	MZF1	myeloid zinc finger 1
215766_at	0.31283943	1.30e-01	-1.67	-5.60486	-1.01e-01	GSTA1	glutathione S-transferase alpha 1
216930_at	0.31290586	1.30e-01	1.67	-5.60514	1.19e-01	HNF1A	HNF1 homeobox A
206248_at	0.31296429	1.30e-01	1.67	-5.6055	1.02e-01	PRKCE	protein kinase C epsilon
217151_at	0.31296429	1.30e-01	-1.67	-5.60551	-1.37e-01	LOC101928457	uncharacterized LOC101928457
217531_at	0.31324902	1.30e-01	-1.67	-5.60651	-1.44e-01		
202566_s_at	0.31324902	1.30e-01	-1.67	-5.60652	-2.15e-01	SVIL	supervillin
210198_s_at	0.31328182	1.30e-01	-1.67	-5.60675	-1.35e-01	PLP1	proteolipid protein 1
216629_at	0.31328182	1.30e-01	1.67	-5.60681	1.62e-01	SRRM2	serine/arginine repetitive matrix 2
207268_x_at	0.31335383	1.30e-01	1.67	-5.60712	1.14e-01	ABI2	abl-interactor 2
215125_s_at	0.31354193	1.30e-01	1.67	-5.60776	3.12e-01	UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10	UDP glucuronosyltransferase family 1 member A3///UDP glucuronosyltransferase family 1 member A1///UDP glucuronosyltransferase family 1 member A4///UDP glucuronosyltransferase family 1 member A9///UDP glucuronosyltransferase family 1 member A5///UDP glucuronosyltransferase family 1 member A6///UDP glucuronosyltransferase family 1 member A7///UDP glucuronosyltransferase family 1 member A8///UDP glucuronosyltransferase family 1 member A10
211758_x_at	0.31380797	1.30e-01	1.67	-5.60862	1.12e-01	TXNDC9	thioredoxin domain containing 9
221936_x_at	0.31389096	1.30e-01	-1.67	-5.60895	-8.89e-02	MRPL41	mitochondrial ribosomal protein L41
39548_at	0.31400766	1.31e-01	1.67	-5.60959	9.35e-02	NPAS2	neuronal PAS domain protein 2
218263_s_at	0.31400766	1.31e-01	-1.67	-5.6096	-1.54e-01	ZBED5	zinc finger BED-type containing 5
203927_at	0.31400766	1.31e-01	1.67	-5.60966	1.46e-01	NFKBIE	NFKB inhibitor epsilon
220451_s_at	0.31400766	1.31e-01	1.67	-5.60968	1.03e-01	BIRC7	baculoviral IAP repeat containing 7
215377_at	0.31411061	1.31e-01	1.67	-5.61007	1.08e-01	CTBP2	C-terminal binding protein 2
204578_at	0.31412721	1.31e-01	-1.67	-5.61031	-2.40e-01	PPIP5K1	diphosphoinositol pentakisphosphate kinase 1
206696_at	0.31412721	1.31e-01	-1.67	-5.61031	-1.37e-01	GPR143	G protein-coupled receptor 143
211328_x_at	0.31412721	1.31e-01	1.67	-5.61041	1.09e-01	HFE	hemochromatosis
205385_at	0.31416346	1.31e-01	1.67	-5.61061	1.77e-01	MDM2	MDM2 proto-oncogene
35156_at	0.31420722	1.31e-01	-1.67	-5.61083	-1.42e-01	R3HCC1	R3H domain and coiled-coil containing 1
211691_x_at	0.31436859	1.31e-01	1.67	-5.61139	8.29e-02		
222276_at	0.31457806	1.31e-01	-1.67	-5.61209	-1.42e-01	METTL2B	methyltransferase like 2B
208687_x_at	0.31458046	1.31e-01	1.67	-5.61219	1.29e-01	SNORD14D///SNORD14C///HSPA8	small nucleolar RNA, C/D box 14D///small nucleolar RNA, C/D box 14C///heat shock protein family A (Hsp70) member 8
200688_at	0.31479675	1.31e-01	-1.67	-5.613	-1.07e-01	SF3B3	splicing factor 3b subunit 3
211838_x_at	0.31479675	1.31e-01	1.67	-5.61301	1.01e-01	PCDHA5	protocadherin alpha 5
217946_s_at	0.31488976	1.31e-01	-1.67	-5.61337	-1.31e-01	SAE1	SUMO1 activating enzyme subunit 1
208898_at	0.31500156	1.31e-01	-1.66	-5.61385	-1.46e-01	ATP6V1D	ATPase H+ transporting V1 subunit D
216752_at	0.31500156	1.31e-01	-1.66	-5.61389	-1.06e-01	PIK3R4	phosphoinositide-3-kinase regulatory subunit 4
220254_at	0.31500174	1.31e-01	1.66	-5.61398	2.11e-01	LRP12	LDL receptor related protein 12
217854_s_at	0.31503141	1.31e-01	1.66	-5.61417	9.97e-02	POLR2E	RNA polymerase II subunit E
219172_at	0.31503584	1.31e-01	1.66	-5.61428	1.88e-01	UBTD1	ubiquitin domain containing 1
206425_s_at	0.31532696	1.31e-01	-1.66	-5.6152	-9.22e-02	TRPC3	transient receptor potential cation channel subfamily C member 3
203892_at	0.31543531	1.31e-01	-1.66	-5.61572	-4.76e-01	WFDC2	WAP four-disulfide core domain 2
202700_s_at	0.31543531	1.31e-01	1.66	-5.61574	1.42e-01	TMEM63A	transmembrane protein 63A
220441_at	0.31543531	1.31e-01	-1.66	-5.6159	-1.68e-01	DNAJC22	DnaJ heat shock protein family (Hsp40) member C22
207313_x_at	0.31543531	1.31e-01	1.66	-5.6159	9.36e-02	KIR3DL2///KIR3DL1	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
203232_s_at	0.31552839	1.32e-01	-1.66	-5.61626	-1.46e-01	ATXN1	ataxin 1
204089_x_at	0.31560207	1.32e-01	-1.66	-5.61657	-9.45e-02	MAP3K4	mitogen-activated protein kinase kinase kinase 4
220091_at	0.31562302	1.32e-01	1.66	-5.61673	1.97e-01	SLC2A6	solute carrier family 2 member 6
201551_s_at	0.31567992	1.32e-01	-1.66	-5.61699	-1.31e-01	LAMP1	lysosomal associated membrane protein 1
207952_at	0.31590211	1.32e-01	-1.66	-5.61772	-9.12e-02	IL5	interleukin 5
210743_s_at	0.31590272	1.32e-01	1.66	-5.61785	1.24e-01	CDC14A	cell division cycle 14A
204443_at	0.31590272	1.32e-01	1.66	-5.61791	1.14e-01	ARSA	arylsulfatase A
208660_at	0.31590301	1.32e-01	1.66	-5.61801	8.43e-02	CS	citrate synthase
206635_at	0.31592985	1.32e-01	1.66	-5.61819	1.28e-01	CHRNB2	cholinergic receptor nicotinic beta 2 subunit
204865_at	0.31593843	1.32e-01	-1.66	-5.6184	-1.37e-01	CA3	carbonic anhydrase 3
217907_at	0.31593843	1.32e-01	1.66	-5.6184	1.10e-01	MRPL18	mitochondrial ribosomal protein L18
206472_s_at	0.3161677	1.32e-01	1.66	-5.61915	1.30e-01	TLE3	transducin like enhancer of split 3
215331_at	0.31633199	1.32e-01	-1.66	-5.61981	-1.07e-01	MYH15	myosin heavy chain 15
219753_at	0.31633199	1.32e-01	1.66	-5.61981	2.24e-01	STAG3	stromal antigen 3
217921_at	0.31641308	1.32e-01	1.66	-5.62014	1.17e-01	MAN1A2	mannosidase alpha class 1A member 2
210520_at	0.31646726	1.32e-01	-1.66	-5.62039	-1.46e-01	FETUB	fetuin B
204218_at	0.31670208	1.32e-01	-1.66	-5.62116	-1.52e-01	ANAPC15	anaphase promoting complex subunit 15
60084_at	0.31707115	1.32e-01	1.66	-5.6223	1.10e-01	CYLD	CYLD lysine 63 deubiquitinase
205216_s_at	0.31708135	1.32e-01	1.66	-5.62246	2.59e-01	APOH	apolipoprotein H
209611_s_at	0.31708135	1.32e-01	1.66	-5.62253	1.14e-01	SLC1A4	solute carrier family 1 member 4
207506_at	0.31712825	1.33e-01	1.66	-5.62279	1.42e-01	GLRX3	glutaredoxin 3
201550_x_at	0.31712825	1.33e-01	1.66	-5.62285	7.66e-02	ACTG1///ACTB	actin gamma 1///actin beta
204001_at	0.31726696	1.33e-01	1.66	-5.62338	1.41e-01	SNAPC3	small nuclear RNA activating complex polypeptide 3
204173_at	0.31726696	1.33e-01	-1.66	-5.62357	-1.34e-01	MYL6B	myosin light chain 6B
207440_at	0.31726696	1.33e-01	1.66	-5.62362	2.05e-01	SLC35A2	solute carrier family 35 member A2
212696_s_at	0.31726696	1.33e-01	1.66	-5.62363	9.18e-02	RNF4	ring finger protein 4
201479_at	0.31730346	1.33e-01	1.66	-5.62383	1.10e-01	MIR664B///SNORA56///DKC1	microRNA 664b///small nucleolar RNA, H/ACA box 56///dyskerin pseudouridine synthase 1
210920_x_at	0.31733265	1.33e-01	-1.66	-5.62401	-9.98e-02		
220535_at	0.31751097	1.33e-01	-1.66	-5.62461	-9.94e-02	FAM90A1	family with sequence similarity 90 member A1
207409_at	0.31754047	1.33e-01	-1.66	-5.62479	-1.33e-01	LECT2	leukocyte cell derived chemotaxin 2
36711_at	0.31754808	1.33e-01	-1.66	-5.62491	-1.39e-01	MAFF	MAF bZIP transcription factor F
220736_at	0.31791767	1.33e-01	-1.66	-5.62621	-1.23e-01	SLC19A3	solute carrier family 19 member 3
222119_s_at	0.31791767	1.33e-01	-1.66	-5.62621	-9.44e-02	FBXO11	F-box protein 11
218973_at	0.31791767	1.33e-01	-1.66	-5.62626	-7.67e-02	EFL1	elongation factor like GTPase 1
213611_at	0.31791767	1.33e-01	1.66	-5.62634	2.12e-01	AQP5	aquaporin 5
222106_at	0.31820961	1.33e-01	1.66	-5.62727	8.50e-02	PRND	prion protein 2 (dublet)
220675_s_at	0.31822329	1.33e-01	1.66	-5.62747	1.31e-01	PNPLA3	patatin like phospholipase domain containing 3
220255_at	0.31822329	1.33e-01	1.66	-5.6275	3.39e-01	FANCE	Fanconi anemia complementation group E
